popularity,original_title,cast,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.361962,Black Eagle,Sho Kosugi|Jean-Claude Van Damme|Doran Clark|Bruce French|Vladimir Skomarovsky,Eric Karson,93,Drama|Action,Magus Productions|Rotecon B.V.,18,3.8,1988,0.0,0.0
0.35674,Above the Law,Steven Seagal|Pam Grier|Henry Silva|Sharon Stone|Ron Dean,Andrew Davis,99,Action|Adventure|Drama|Thriller,Warner Bros.,67,5.9,1988,13829182.673177302,34793543.2099266
0.35363,The Last Temptation of Christ,Willem Dafoe|Harvey Keitel|Barbara Hershey|David Bowie|Harry Dean Stanton,Martin Scorsese,164,Drama,Universal Pictures|Cineplex-Odeon Films,76,6.7,1988,12907237.1616321,15439978.2125836
0.349522,High Spirits,Steve Guttenberg|Peter O'Toole|Daryl Hannah|Beverly D'Angelo|Liam Neeson,Neil Jordan,99,Horror|Fantasy|Comedy,Palace Pictures|Vision PDG,20,5.9,1988,0.0,13644356.5686958
0.340089,Pumpkinhead,Lance Henriksen|Jeff East|John D'Aquino|Kimberly Ross|Joel Hoffman,Stan Winston,86,Horror,De Laurentiis Entertainment Group (DEG)|Lion Films,37,5.5,1988,0.0,0.0
0.339766,The Accused,Kelly McGillis|Jodie Foster|Bernie Coulson|Leo Rossi|Ann Hearn,Jonathan Kaplan,111,Drama,Paramount Pictures,57,6.7,1988,0.0,0.0
0.336536,Prison,Viggo Mortensen|Chelsea Field|Lane Smith|Lincoln Kilpatrick|Tom Everett,Renny Harlin,102,Crime|Drama|Horror|Thriller,Empire Pictures,11,6.8,1988,2397058.3300174,654035.521454225
0.3065,Hairspray,Sonny Bono|Ruth Brown|Divine|Deborah Harry|Ricki Lake,John Waters,92,Drama|Comedy|Music|Romance|Family,New Line Cinema,52,6.2,1988,0.0,0.0
0.324427,Hellbound: Hellraiser II,Clare Higgins|Ashley Laurence|Kenneth Cranham|Doug Bradley|Imogen Boorman,Tony Randel,97,Horror|Thriller,New World Pictures|Film Futures|Troopstar,83,6.1,1988,0.0,22293997.7290638
0.32106799999999996,Moonwalker,Michael Jackson|Joe Pesci|Mick Jagger|Sean Lennon|Brandon Quintin Adams,Colin Chilvers|Jerry Kramer|Jim Blashfield,93,Action|Crime|Music|Fantasy|Thriller,Ultimate Productions,73,6.1,1988,40565602.5079868,0.0
0.320295,The Great Outdoors,John Candy|Dan Aykroyd|Annette Bening|Stephanie Faracy|Chris Young,Howard Deutch,91,Comedy,Universal Pictures|Hughes Entertainment,65,6.2,1988,44253384.554167405,80126708.5033247
0.319332,Gorillas in the Mist,Sigourney Weaver|Bryan Brown|Julie Harris|John Omirah Miluwi|Iain Cuthbertson,Michael Apted,129,Drama,Universal Pictures|Warner Bros. Pictures,57,6.8,1988,40565602.5079868,0.0
0.317301,Mystic Pizza,Annabeth Gish|Julia Roberts|Lili Taylor|Vincent D'Onofrio|William R. Moses,Donald Petrie,104,Comedy|Drama|Romance,Night Light Films|The Samuel Goldwyn Company,60,5.7,1988,0.0,0.0
0.31548200000000004,School Daze,Laurence Fishburne|Giancarlo Esposito|Tisha Campbell-Martin|Kyme|Joe Seneca,Spike Lee,121,Comedy|Drama,Columbia Pictures|40 Acres & A Mule Filmworks,18,6.1,1988,0.0,0.0
0.288071,Dead Ringers,Jeremy Irons|GeneviÃ¨ve Bujold|Heidi von Palleske|Barbara Gordon|Shirley Douglas,David Cronenberg,115,Drama|Horror|Thriller,TÃ©lÃ©film Canada|Morgan Creek Productions|Mantle Clinic II,65,6.9,1988,23970583.300173998,14822132.7402396
0.28514,Ernest Saves Christmas,Jim Varney|Douglas Seale|Noelle Parker|Gailard Sartain|Bill Byrge,John R. Cherry III,95,Comedy|Family,Touchstone Pictures,23,5.2,1988,11063346.1385418,52001615.6173144
0.28160999999999997,Bird,Forest Whitaker|Diane Venora|Keith David|Damon Whitaker|Michael Zelniker,Clint Eastwood,161,Drama|Music,Malpaso Productions|Warner Bros. Pictures,23,6.5,1988,0.0,0.0
0.231618,She's Having a Baby,Kevin Bacon|Elizabeth McGovern|Alec Baldwin|William Windom|Holland Taylor,John Hughes,106,Comedy|Drama|Romance,Paramount Pictures,22,5.8,1988,0.0,0.0
0.265664,Bad Dreams,Jennifer Rubin|Bruce Abbott|Richard Lynch|Dean Cameron|Harris Yulin,Andrew Fleming,86,Horror|Thriller,No Frills Film Production,11,4.9,1988,7375564.09236123,18064781.054536
0.265596,Dead Heat,Treat Williams|Joe Piscopo|Lindsay Frost|Darren McGavin|Vincent Price,Mark Goldblatt,86,Action|Comedy|Drama|Horror|Science Fiction,New World Pictures|Helpern / Meltzer,17,5.1,1988,9219455.11545154,0.0
0.264922,Scooby-Doo and the Ghoul School,Don Messick|Casey Kasem|Remy Auberjonois|Susan Blu|Jeff Cohen,Charles A. Nichols,90,TV Movie|Animation|Family,Hanna-Barbera Productions|Warner Bros. Home Video,23,6.2,1988,0.0,0.0
0.25926,Two Moon Junction,Sherilyn Fenn|Richard Tyson|Louise Fletcher|Burl Ives|Kristy McNichol,Zalman King,104,Drama|Romance,DDM Film Corporation|Lorimar Motion Pictures,10,4.6,1988,0.0,2853231.43745687
0.254965,Sleepaway Camp II: Unhappy Campers,Pamela Springsteen|Brian Patrick Clarke|Walter Gotell|RenÃ©e Estevez|Susan Marie Snyder,Michael A. Simpson,80,Horror|Comedy,Double Helix Films,20,6.0,1988,0.0,0.0
0.254085,Night of the Demons,Cathy Podewell|Alvin Alexis|Amelia Kinkade|Linnea Quigley|Hal Havins,Kevin Tenney,90,Horror,Republic Pictures|Meridian Productions|Paragon Arts International,30,5.4,1988,2212669.22770837,5734324.06827264
0.248819,Eight Men Out,John Cusack|Christopher Lloyd|Charlie Sheen|D. B. Sweeney|Clifton James,John Sayles,119,Drama|History,Orion Pictures,25,7.3,1988,0.0,0.0
0.246182,Talk Radio,Eric Bogosian|Ellen Greene|Leslie Hope|John C. McGinley|Alec Baldwin,Oliver Stone,110,Drama,Cineplex-Odeon Films|Ten-Four Productions,16,5.5,1988,7375564.09236123,6395668.7737424
0.238423,"Bright Lights, Big City",Michael J. Fox|Kiefer Sutherland|Phoebe Cates|Jason Robards|Dianne Wiest,James Bridges,107,Drama,United Artists|Mirage Enterprises|CST Telecommunications|Star Partners,12,3.9,1988,0.0,0.0
0.407649,Earth Girls Are Easy,Geena Davis|Jeff Goldblum|Jim Carrey|Damon Wayans|Julie Brown,Julien Temple,100,Music|Comedy|Drama|Romance|Science Fiction,De Laurentiis Entertainment Group (DEG)|Kestrel Films|Earth Girls,43,5.5,1988,18438910.230903,7221235.94540164
0.23277899999999999,Beaches,Bette Midler|Barbara Hershey|John Heard|Spalding Gray|Lainie Kazan,Garry Marshall,123,Comedy|Drama,Touchstone Pictures|Silver Screen Partners IV|All Girl Productions,24,6.3,1988,0.0,105178984.65772
0.12721500000000002,Johnny Be Good,Anthony Michael Hall|Robert Downey Jr.|Uma Thurman|Paul Gleason|Steve James,Bud Smith ,91,Comedy,Orion Pictures,12,4.3,1988,0.0,0.0
0.137660999999999,é»‘å¤ªé™½731,Hsu Gou|Tie Long Jin|Zhaohua Mei|Zhe Quan,Mou Tun-fei,105,War|History,Sil-Metropole Organisation,17,5.9,1988,0.0,0.0
0.21814499999999998,Young Einstein,Yahoo Serious|Odile Le Clezio|Peewee Wilson|Su Cruickshank|John Howard,Yahoo Serious,91,Comedy|Science Fiction,Warner Bros.,19,4.2,1988,0.0,0.0
0.21112399999999998,The Thin Blue Line,Randall Adams|David Harris|Gus Rose|Jackie Johnson,Errol Morris,103,Mystery|Documentary|Crime,Third Floor Productions,54,8.0,1988,0.0,0.0
0.206515,Bat*21,Gene Hackman|Danny Glover|Jerry Reed|David Marshall Grant|Clayton Rohner,Peter Markle,105,Action|Drama|War,TriStar Pictures|Vision PDG,15,4.7,1988,0.0,5871590.69159558
0.20646799999999998,Shoot to Kill,Sidney Poitier|Tom Berenger|Kirstie Alley|Clancy Brown|Richard Masur,Roger Spottiswoode,109,Action|Adventure|Crime|Thriller,Silver Screen Partners III|Century Park Pictures|Touchstone Pictures,16,6.5,1988,0.0,54026006.976546004
0.20590999999999998,Big Top Pee-wee,Paul Reubens|Penelope Ann Miller|Kris Kristofferson|Valeria Golino|Benicio del Toro,Randal Kleiser,86,Comedy|Family,Paramount Pictures,12,6.2,1988,0.0,27883320.0511716
0.20545300000000002,Tequila Sunrise,Mel Gibson|Kurt Russell|J. T. Walsh|Michelle Pfeiffer|RaÃºl JuliÃ¡,Robert Towne,115,Action|Adventure|Crime|Romance|Thriller,The Mount Company|Warner Bros.|Cinema City Films,62,6.1,1988,42409493.5310771,0.0
0.200403,Punchline,Sally Field|Tom Hanks|John Goodman|Mark Rydell|Kim Greist,David Seltzer,123,Comedy|Drama,Columbia Pictures,19,5.1,1988,27658365.346354604,38781208.3165385
0.199235,Critters 2,Scott Grimes|Don Keith Opper|Terrence Mann|Roxanne Kernohan|Eddie Deezen,Mick Garris,86,Thriller|Comedy|Horror|Science Fiction,New Line Cinema|Sho Films,40,4.5,1988,8297509.60390639,7031296.73111311
0.194418,La Vie est un long fleuve tranquille,BenoÃ®t Magimel|ValÃ©rie Lalande|Catherine Hiegel|Daniel GÃ©lin|HÃ©lÃ¨ne Vincent,Ã‰tienne Chatiliez,90,Comedy,MK2 Productions|France 3 Cinema|Centre National de la CinÃ©matographie (CNC),28,7.2,1988,0.0,0.0
0.18872,Monkey Shines,Jason Beghe|John Pankow|Kate McNeil|Joyce Van Patten|Christine Forrest,George A. Romero,113,Thriller|Drama|Horror|Science Fiction,Orion Pictures,17,6.0,1988,12907237.1616321,9854817.55251493
0.256656,Tucker: The Man and His Dream,Jeff Bridges|Joan Allen|Martin Landau|Frederic Forrest|Mako,Francis Ford Coppola,110,Drama,Lucasfilm|Paramount Pictures,24,6.0,1988,0.0,0.0
0.180017,Hollywood Chainsaw Hookers,Gunnar Hansen|Linnea Quigley|Jay Richardson|Michelle Bauer|Dawn Wildsmith,Fred Olen Ray,75,Comedy|Horror,American Independent Productions|Camp Video|Savage Cinema,13,5.0,1988,42409.493531077096,0.0
0.314786,Arthur 2: On the Rocks,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Stephen Elliott,Bud Yorkin,113,Comedy|Romance,Warner Bros.,18,4.8,1988,0.0,27070518.1370652
0.177816,Return of the Killer Tomatoes!,Michael Villani|Harvey Weber|John De Bello|George Clooney|Gordon Howard,John De Bello,98,Comedy|Horror|Science Fiction,Four Square Productions|Transatlantic Entertainment|Tomatos II,20,5.1,1988,0.0,0.0
0.171457,Maniac Cop,Tom Atkins|Bruce Campbell|Laurene Landon|Richard Roundtree|William Smith,William Lustig,85,Thriller|Action|Horror,Shapiro-Glickenhaus Entertainment,33,5.5,1988,2028280.12539934,0.0
0.167846,The Serpent and the Rainbow,Bill Pullman|Cathy Tyson|Zakes Mokae|Paul Winfield|Brent Jennings,Wes Craven,98,Horror|Thriller,Universal Pictures,37,5.7,1988,12907237.1616321,36131101.758076295
0.16078199999999898,Running on Empty,Christine Lahti|Judd Hirsch|River Phoenix|Martha Plimpton|Jonas Abry,Sidney Lumet,116,Drama,Warner Bros.,19,7.3,1988,0.0,5227644.9418196995
0.156916,Vice Versa,Judge Reinhold|Fred Savage|Corinne Bohrer|Swoosie Kurtz|Jane Kaczmarek,Brian Gilbert,98,Comedy|Fantasy,Columbia Pictures Corporation,13,6.0,1988,0.0,0.0
0.15554300000000001,Colors,Sean Penn|Robert Duvall|MarÃ­a Conchita Alonso|Randy Brooks|Grand L. Bush,Dennis Hopper,120,Action|Crime|Drama,Orion Pictures,36,6.4,1988,11063346.1385418,85954947.4730764
0.154945,Biloxi Blues,Matthew Broderick|Christopher Walken|Matt Mulhern|Corey Parker|Casey Siemaszko,Mike Nichols,106,Comedy|Drama|Romance,Universal Pictures|Rastar Pictures,24,6.4,1988,36877820.4618061,95301135.0624359
0.151874,The Couch Trip,Dan Aykroyd|Walter Matthau|Charles Grodin|Donna Dixon|Richard Romanus,Michael Ritchie,97,Comedy,Orion Pictures,11,5.1,1988,0.0,0.0
0.149591,Vampire's Kiss,Nicolas Cage|MarÃ­a Conchita Alonso|Jennifer Beals|Elizabeth Ashley|Kasi Lemmons,Robert Bierman,103,Comedy|Fantasy|Horror,Hemdale Film Corporation|Magellan Pictures,28,5.5,1988,3687782.04618061,1337062.54146449
0.149108,"Slugs, muerte viscosa",Michael Garfield|Kim Terry|Philip MacHale|Alicia Moro|Santiago Ãlvarez,Juan Piquer SimÃ³n,89,Horror|Science Fiction,Dister Group,12,4.1,1988,0.0,0.0
0.279333,Funny Farm,Chevy Chase|Madolyn Smith Osborne|Kevin O'Morrison|Joseph Maher|Jack Gilpin,George Roy Hill,101,Comedy,Warner Bros.,27,6.5,1988,0.0,0.0
0.14174,The Accidental Tourist,William Hurt|Kathleen Turner|Geena Davis|Amy Wright|David Ogden Stiers,Lawrence Kasdan,121,Drama|Romance,Warner Bros.,18,5.6,1988,0.0,0.0
0.11939300000000001,Scarecrows,Ted Vernon|Michael David Simms|Richard Vidan|Kristina Sanborn|Victoria Christian,William Wesley,83,Horror,Effigy Films,10,6.0,1988,783653.6848133809,0.0
0.138906,I'm Gonna Git You Sucka,Keenen Ivory Wayans|Bernie Casey|Isaac Hayes|Jim Brown|John Vernon,Keenen Ivory Wayans,88,Action|Comedy,Ivory Way Productions|Front Films|Raymond Katz Production,24,5.4,1988,0.0,0.0
0.195211,Stand and Deliver,Edward James Olmos|Lou Diamond Phillips|Rosanna DeSoto|Andy GarcÃ­a,RamÃ³n MenÃ©ndez,103,Drama,Warner Bros.,28,7.3,1988,0.0,25805107.356867
0.117336,The Lair of the White Worm,Amanda Donohoe|Hugh Grant|Catherine Oxenberg|Peter Capaldi|Sammi Davis,Ken Russell,93,Comedy|Horror,White Lair,19,5.4,1988,4609727.55772577,2192967.25212665
0.131437,Hell Comes to Frogtown,Roddy Piper|Sandahl Bergman|William Smith|Rory Calhoun|Cec Verrell,Donald G. Jackson|R.J. Kizer,88,Action|Comedy|Horror|Science Fiction,New World Pictures,12,4.5,1988,0.0,0.0
0.025511000000000002,18 Again!,George Burns|Charlie Schlatter|Tony Roberts|Miriam Flynn|Red Buttons,Paul Flaherty,93,Fantasy|Comedy,Anchor Bay|New World Pictures Ltd.|New World Entertainment Films,11,7.0,1988,0.0,0.0
0.077948,A Cry in the Dark,Meryl Streep|Sam Neill|Dale Reeves|David Hoflin|Jason Reason,Fred Schepisi,120,Drama|Foreign,Warner Bros.|Golan-Globus Productions|Cannon Entertainment|Cinema Verity,16,5.5,1988,27658365.346354604,12739068.7686532
0.076958,For Keeps,Molly Ringwald|Randall Batinkoff|Kenneth Mars|Miriam Flynn|Sharon Brown,John G. Avildsen,98,Drama|Family|Romance,TriStar Pictures,12,6.4,1988,0.0,32294927.050139397
0.076438,Red Scorpion,Dolph Lundgren|M. Emmet Walsh|Al White|T. P. McKenna|Carmen Argenziano,Joseph Zito,105,Action|History|War,abramoff Production|Scorpion Film Production|Abramoff Production,22,4.6,1988,29502256.3694449,7730402.48084473
0.201098,Moving,Richard Pryor|Beverly Todd|Randy Quaid|Stacey Dash|Raphael Harris,Alan Metter,89,Comedy,Warner Bros.,10,5.8,1988,0.0,0.0
0.057680999999999996,The New Adventures of Pippi Longstocking,Tami Erin|David Seaman|Cory Crow|Eileen Brennan|Dennis Dugan,Ken Annakin,100,Fantasy|Adventure|Family,Columbia Pictures,10,5.7,1988,9219455.11545154,6582578.47507999
0.132436,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Richard Dempsey|Sophie Cook|Jonathan R. Scott|Sophie Wilcox|Barbara Kellerman,Marilyn Fox,171,Adventure|Family|Fantasy,BBC Films|BBC,18,6.8,1988,0.0,0.0
0.019075,Brain Damage,Rick Hearst|Jennifer Lowry|Gordon MacDonald|Theo Barnes|Lucille Saint-Peter,Frank Henenlotter,86,Comedy|Horror,Palisades Partners,11,5.6,1988,0.0,0.0
3.474728,Predator,Arnold Schwarzenegger|Carl Weathers|Elpidia Carrillo|Bill Duke|Jesse Ventura,John McTiernan,107,Science Fiction|Action|Adventure|Thriller,Twentieth Century Fox Film Corporation|Lawrence Gordon Productions|Davis Entertainment|Silver Pictures|Amercent Films,1250,7.1,1987,34543447.885163695,188521918.48936102
2.0267,Full Metal Jacket,Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood,Stanley Kubrick,116,Drama|War,Stanley Kubrick Productions|Warner Bros.|Natant,1311,7.7,1987,32624367.447099105,88964109.16573921
1.945847,Dirty Dancing,Jennifer Grey|Patrick Swayze|Jerry Orbach|Cynthia Rhodes|Jack Weston,Emile Ardolino,100,Drama|Music|Romance,Great American Films Limited Partnership|Vestron Pictures,654,6.9,1987,11514482.6283879,410595461.87372404
1.846689,Spaceballs,Mel Brooks|Rick Moranis|Bill Pullman|Daphne Zuniga|John Candy,Mel Brooks,96,Comedy|Science Fiction,Brooksfilms Ltd.|Metro-Goldwyn-Mayer (MGM),496,6.5,1987,43563125.944067605,73154354.1344381
1.511663,The Living Daylights,Timothy Dalton|Maryam d'Abo|Jeroen KrabbÃ©|Joe Don Baker|John Rhys-Davies,John Glen,130,Action|Adventure|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),238,6.0,1987,76763217.52258609,366901114.966543
1.503371,RoboCop,Peter Weller|Nancy Allen|Ronny Cox|Kurtwood Smith|Miguel Ferrer,Paul Verhoeven,102,Action|Thriller|Science Fiction,Orion Pictures,834,6.8,1987,24948045.694840398,101711263.217426
1.427206,Evil Dead II,Bruce Campbell|Sarah Berry|Dan Hicks|Kassie DePaiva|Denise Bixler,Sam Raimi,84,Horror|Comedy|Fantasy,Studio Canal,383,7.5,1987,6908689.57703275,11366797.8741962
1.393529,Lethal Weapon,Mel Gibson|Danny Glover|Gary Busey|Mitchell Ryan|Tom Atkins,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,801,6.6,1987,28786206.5709698,230687145.94165298
1.354524,The Running Man,Arnold Schwarzenegger|Richard Dawson|MarÃ­a Conchita Alonso|Yaphet Kotto|Jim Brown,Paul Michael Glaser,101,Action|Science Fiction,Keith Barish Productions|TAFT Entertainment Pictures|HBO|Braveworld Productions,352,6.3,1987,51815171.8277456,73159385.9633467
1.285867,Jaws: The Revenge,Lorraine Gary|Lance Guest|Mario Van Peebles|Michael Caine|Karen Young,Joseph Sargent,89,Adventure|Thriller,Universal Pictures,111,3.7,1987,44138850.075487,99563837.15527791
1.186793,The Princess Bride,Cary Elwes|Robin Wright|Mandy Patinkin|AndrÃ© the Giant|Chris Sarandon,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,Act III Communications|The Princess Bride Ltd.|Buttercup Films Ltd.,1000,7.5,1987,30705287.0090344,59218627.2088375
1.121083,A Nightmare on Elm Street 3: Dream Warriors,Robert Englund|Patricia Arquette|Heather Langenkamp|John Saxon|Craig Wasson,Chuck Russell,96,Horror|Thriller,New Line Cinema|Smart Egg Pictures,168,6.2,1987,9595402.19032326,85961796.0980872
1.082108,Wall Street,Charlie Sheen|Michael Douglas|Martin Sheen|Daryl Hannah|John C. McGinley,Oliver Stone,126,Crime|Drama,Twentieth Century Fox Film Corporation,294,6.7,1987,28786206.5709698,84147971.46480909
1.07467,Beverly Hills Cop II,Eddie Murphy|Judge Reinhold|John Ashton|Ronny Cox|Paul Reiser,Tony Scott,100,Action|Comedy|Crime,Paramount Pictures|Eddie Murphy Productions|Don Simpson/Jerry Bruckheimer Films,333,6.1,1987,38381608.761293,575657032.690959
1.065222,Superman IV: The Quest for Peace,Christopher Reeve|Margot Kidder|Gene Hackman|Jackie Cooper|Marc McClure,Sidney J. Furie,90,Action|Adventure|Fantasy|Science Fiction|Thriller,Cannon Films|Warner Bros.|London-Cannon Films|Golan-Globus Productions,149,4.3,1987,32624367.447099105,37038252.454647794
1.0264360000000001,Raising Arizona,Nicolas Cage|Holly Hunter|Trey Wilson|John Goodman|William Forsythe,Joel Coen,94,Comedy|Crime,Circle Films,268,7.0,1987,11514482.6283879,55999304.525249206
1.016148,The Untouchables,Kevin Costner|Sean Connery|Robert De Niro|Andy GarcÃ­a|Charles Martin Smith,Brian De Palma,119,Crime|Drama|History|Thriller,Paramount Pictures,751,7.5,1987,47977010.951616295,146369136.273709
1.011111,"Good Morning, Vietnam",Robin Williams|Forest Whitaker|Tung Thanh Tran|Chintara Sukapatana|Bruno Kirby,Barry Levinson,121,Comedy|Drama|War,Silver Screen Partners III|Touchstone Pictures,363,7.0,1987,24948045.694840398,237816996.10561
0.9702299999999999,The Last Emperor,John Lone|Peter O'Toole|Joan Chen|Dennis Dun|Ryuichi Sakamoto,Bernardo Bertolucci,163,Drama|History,Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film,165,7.1,1987,44138850.075487,84409275.3763364
0.865812999999999,Fatal Attraction,Michael Douglas|Glenn Close|Anne Archer|Ellen Hamilton Latzen|Jane Krakowski,Adrian Lyne,119,Horror|Drama|Romance|Thriller,Paramount Pictures,131,6.4,1987,26867126.132905103,614385336.7669519
0.830933,Police Academy 4: Citizens on Patrol,Steve Guttenberg|Bubba Smith|Michael Winslow|Sharon Stone|David Graf,Jim Drake,88,Action|Comedy|Crime,Warner Bros.,126,5.0,1987,0.0,53851974.4171225
0.822279999999999,Innerspace,Martin Short|Dennis Quaid|Meg Ryan|Kevin McCarthy|Fiona Lewis,Joe Dante,120,Action|Comedy|Science Fiction,Amblin Entertainment|The Guber-Peters Company|Warner Bros.,168,6.3,1987,0.0,49692304.237962894
0.81981,"Planes, Trains and Automobiles",Steve Martin|John Candy|Laila Robins|Michael McKean|Dylan Baker,John Hughes,93,Comedy|Drama,Paramount Pictures,333,6.8,1987,0.0,94476867.3084455
0.754116,Angel Heart,Mickey Rourke|Robert De Niro|Lisa Bonet|Charlotte Rampling|Stocker Fontelieu,Alan Parker,113,Horror|Mystery|Thriller,TriStar Pictures|Winkast Film Productions|Carolco Pictures|Union,139,6.7,1987,32624367.447099105,32980610.1869779
0.721427,Over the Top,Sylvester Stallone|Robert Loggia|Rick Zumwalt|David Mendenhall|Bruce Way,Menahem Golan,93,Action|Drama,Cannon Group|Golan-Globus|Warner Bros.,182,5.4,1987,47977010.951616295,30815787.660658196
0.683243,*batteries not included,Hume Cronyn|Jessica Tandy|Frank McRae|Elizabeth PeÃ±a|Dennis Boutsikaris,Matthew Robbins,106,Comedy|Family|Fantasy|Science Fiction,Universal Pictures|Amblin Entertainment,117,6.2,1987,0.0,124910637.059861
0.6582479999999991,The Lost Boys,Jason Patric|Corey Haim|Corey Feldman|Dianne Wiest|Kiefer Sutherland,Joel Schumacher,97,Comedy|Horror,Warner Bros.,295,6.5,1987,16312183.7235495,61837697.9939276
0.624584,The Witches of Eastwick,Jack Nicholson|Cher|Susan Sarandon|Michelle Pfeiffer|Veronica Cartwright,George Miller,118,Fantasy|Horror|Comedy,Kennedy Miller Productions|The Guber-Peters Company|Warner Bros.,152,6.1,1987,0.0,122373061.944654
0.614942,Creepshow 2,George Kennedy|Dorothy Lamour|Lois Chiles|Tom Savini|Tom Wright,Michael Gornick,92,Horror,New World Pictures|Laurel Entertainment Inc.,42,5.8,1987,6716781.53322628,26867126.132905103
0.606128,Bad Taste,Terry Potter|Pete O'Herne|Craig Smith|Mike Minett|Peter Jackson,Peter Jackson,91,Action|Comedy|Horror|Science Fiction,WingNut Films|New Zealand Film Commission,74,6.2,1987,49339.558062642194,0.0
0.6014510000000001,Overboard,Goldie Hawn|Kurt Russell|Edward Herrmann|Katherine Helmond|Mike Hagerty,Garry Marshall,106,Comedy|Romance,Metro-Goldwyn-Mayer (MGM)|Hawn / Sylbert Movie Company|Star Partners,115,6.6,1987,3607882.73804417,51264754.610063
0.598029,Barfly,Mickey Rourke|Faye Dunaway|Alice Krige|Jack Nance|J.C. Quinn,Barbet Schroeder,100,Comedy|Drama|Romance,Zoetrope Studios|Golan-Globus Productions,35,7.1,1987,5757241.31419396,6182448.12869506
0.57606,Broadcast News,William Hurt|Albert Brooks|Holly Hunter|Robert Prosky|Lois Chiles,James L. Brooks,133,Comedy|Drama|Romance,Gracie Films|Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,42,6.3,1987,38381608.761293,98351728.6788724
0.5495939999999989,Some Kind of Wonderful,Eric Stoltz|Mary Stuart Masterson|Lea Thompson|Chynna Phillips|Craig Sheffer,Howard Deutch,95,Drama|Romance,Paramount Pictures|Hughes Entertainment,42,6.8,1987,0.0,35606518.655668795
0.548575,Blind Date,Kim Basinger|Bruce Willis|John Larroquette|William Daniels|George Coe,Blake Edwards,95,Comedy|Romance,TriStar Pictures,57,5.6,1987,34543447.885163695,75461534.0476534
0.518412,Adventures in Babysitting,Elisabeth Shue|Maia Brewton|Keith Coogan|Anthony Rapp|Calvin Levels,Chris Columbus,102,Thriller|Comedy|Crime|Adventure,Silver Screen Partners III|Touchstone Pictures,80,6.7,1987,0.0,65955868.058614
0.5137,Dragnet,Dan Aykroyd|Tom Hanks|Christopher Plummer|Harry Morgan|Alexandra Paul,Tom Mankiewicz,106,Action|Comedy|Crime,Universal Pictures,74,5.8,1987,38381608.761293,127951840.29258999
0.500665999999999,A Muppet Family Christmas,Jim Henson|Frank Oz|Dave Goelz|Jerry Nelson|Richard Hunt,Peter Harris|Eric Till,48,Family|TV Movie,"Jim Henson Company, The",11,6.5,1987,0.0,0.0
0.49589700000000003,House 2: The Second Story,Arye Gross|Jonathan Stark|Royal Dano|Bill Maher|John Ratzenberger,Ethan Wiley,88,Fantasy|Horror|Comedy,New World Pictures|Sean S. Cunningham Films,22,4.8,1987,0.0,14968827.4169042
0.48134799999999994,Roxanne,Steve Martin|Daryl Hannah|Rick Rossovich|Shelley Duvall|John Kapelos,Fred Schepisi,107,Comedy|Romance,Columbia Pictures|IndieProd Company Productions|L.A. Films,71,6.4,1987,0.0,76860868.01159659
0.47393,The Pick-up Artist,Molly Ringwald|Robert Downey Jr.|Dennis Hopper|Danny Aiello|Harvey Keitel,James Toback,81,Romance|Comedy|Crime|Drama,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,14,5.6,1987,28786206.5709698,25505285.2434804
0.471505,Withnail & I,Richard E. Grant|Paul McGann|Richard Griffiths|Michael Elphick|Ralph Brown,Bruce Robinson,107,Drama|Comedy,Handmade Films Ltd.,82,7.4,1987,0.0,0.0
0.46055,Empire of the Sun,Christian Bale|John Malkovich|Miranda Richardson|Nigel Havers|Ben Stiller,Steven Spielberg,153,Drama|History|War,Amblin Entertainment|Warner Bros.,285,6.9,1987,72925056.6464568,0.0
0.45489399999999997,The Gate,Stephen Dorff|Christa Denton|Louis Tripp|Kelly Rowan|Jennifer Irwin,Tibor TakÃ¡cs,85,Horror|Fantasy,Vista Organization|New Century Entertainment Corporation|Alliance Entertainment,45,5.8,1987,4797701.09516163,0.0
0.447184,Cherry 2000,Melanie Griffith|David Andrews|Pamela Gidley|Ben Johnson|Marshall Bell,Steve De Jarnatt,99,Science Fiction,ERP Productions,35,6.0,1987,19190804.3806465,26867.126132905098
0.43671800000000005,Masters of the Universe,Dolph Lundgren|Frank Langella|Meg Foster|Billy Barty|Courteney Cox,Gary Goddard,106,Action|Fantasy|Science Fiction|Adventure|Thriller,Cannon Group,99,5.0,1987,32624367.447099105,0.0
0.4205,Radio Days,Woody Allen|Mia Farrow|Jeff Daniels|Larry David|Todd Field,Woody Allen,90,Comedy|Drama,Orion Pictures,48,6.2,1987,30705287.0090344,0.0
